"polygon_id","polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","density_baseline","density_crisis","percent_change","clipped_z_score","lat","lon","ds"
"PAK.5.6_1","Malakand","GADM2","3.6","PK","2022-08-26 00:00","77080.39405528804","55754.0","-21326.394055288038","0.019094232579675168","0.014232773261766979","-27.66736943028209","-4.0","35.69241137190094","72.24693033592979","2022-08-26"
"PAK.5.3_1","F.A.T.A.","GADM2","3.6","PK","2022-08-26 00:00","2181.6153846153848","1783.0","-398.61538461538476","0.000540426292104378","0.0004551607907187022","-18.263198703037997","-3.1761839480689025","32.93234229426058","70.79861448797378","2022-08-26"
"PAK.8.5_1","Rann of Kutch","GADM2","3.6","PK","2022-08-26 00:00","200.07692307692307","141.0","-59.076923076923066","4.95627370601702e-05","3.5994207230138534e-05","-29.380260137719965","-3.0342697979568665","27.43704665264957","68.8807568501547","2022-08-26"
"PAK.8.3_1","Larkana","GADM2","3.6","PK","2022-08-26 00:00","47766.38461538462","32133.0","-15633.384615384617","0.011832612800113215","0.008202850077489656","-32.728156965808665","-4.0","27.895334562554417","68.34847452964398","2022-08-26"
"PAK.2.4_1","Quetta","GADM2","3.6","PK","2022-08-26 00:00","65110.53846153846","26745.0","-38365.53846153846","0.01612907899615505","0.006827411860780533","-58.92279520349695","-4.0","29.377445454266713","64.30346882797684","2022-08-26"
"PAK.7.5_1","Lahore","GADM2","3.6","PK","2022-08-26 00:00","778191.3178854422","791423.0","13231.682114557829","0.19277231515618048","0.20203293240211298","1.7003100403910267","0.5990642444897895","31.212249025737595","73.94344561103003","2022-08-26"
"PAK.7.6_1","Multan","GADM2","3.6","PK","2022-08-26 00:00","225698.2454922849","225655.0","-43.24549228491378","0.055909610285115804","0.057604771861822064","-0.019160672066310492","-0.008599332785668184","30.125238653918725","72.23541496058307","2022-08-26"
"PAK.8.1_1","Hyderabad","GADM2","3.6","PK","2022-08-26 00:00","123483.86035092248","120964.0","-2519.8603509224777","0.03058922542203695","0.0308794559105424","-2.0406229101781976","-0.6384001032308741","25.32310038372032","68.0513634220865","2022-08-26"
"PAK.7.2_1","Dera Ghazi Khan","GADM2","3.6","PK","2022-08-26 00:00","81029.71267336636","79988.0","-1041.7126733663608","0.020072551504338936","0.02041918190017249","-1.2855775779308392","-0.29845713409291497","30.022478285382874","70.54930191944253","2022-08-26"
"PAK.7.4_1","Gujranwala","GADM2","3.6","PK","2022-08-26 00:00","366835.23076923075","362458.0","-4377.230769230751","0.09087183972752369","0.0925275770512167","-1.1932383996128175","-0.590457119200062","32.33316289585532","74.07475121428519","2022-08-26"
"PAK.5.2_1","Dera Ismail Khan","GADM2","3.6","PK","2022-08-26 00:00","19329.53846153846","15320.0","-4009.538461538461","0.004788282514197543","0.0039108599628774636","-20.74199055301098","-3.777027938364726","31.93734049108809","70.62908633221942","2022-08-26"
"PAK.7.7_1","Rawalpindi","GADM2","3.6","PK","2022-08-26 00:00","260371.5007336944","259161.0","-1210.5007336944109","0.06449881390801157","0.06615811872319102","-0.46491112935635825","-0.20094405455743852","33.19520491602086","72.72306554874687","2022-08-26"
"PAK.5.1_1","Bannu","GADM2","3.6","PK","2022-08-26 00:00","17983.46153846154","15874.0","-2109.461538461539","0.0044548344804351755","0.0040522840111433985","-11.72935611083072","-2.3471827285132174","32.68247021464708","70.79360871430961","2022-08-26"
"PAK.2.1_1","Kalat","GADM2","3.6","PK","2022-08-26 00:00","10859.910733973316","6910.0","-3949.9107339733164","0.0026901998087900474","0.0017639714323422504","-36.368135515724795","-4.0","27.493773199641932","65.73513763364258","2022-08-26"
"PAK.7.8_1","Sargodha","GADM2","3.6","PK","2022-08-26 00:00","93609.30942551521","91927.0","-1682.30942551521","0.02318874919751326","0.023466946723723014","-1.7971411865204943","-0.5726808932423672","32.10038677977812","71.88915810191632","2022-08-26"
"PAK.7.1_1","Bahawalpur","GADM2","3.6","PK","2022-08-26 00:00","129445.69230769231","127617.0","-1828.6923076923122","0.03206608094903193","0.03257782088006092","-1.4126991389981178","-0.7627282747606136","28.848917939976854","71.63772667830045","2022-08-26"
"PAK.3.1_1","F.A.T.A.","GADM2","3.6","PK","2022-08-26 00:00","29032.85762037713","26717.0","-2315.85762037713","0.0071919732981443425","0.006820264074947598","-7.976403448199622","-2.2037844745330046","33.170013305044215","70.3861612705621","2022-08-26"
"PAK.5.8_1","Peshawar","GADM2","3.6","PK","2022-08-26 00:00","150962.1180583027","154559.0","3596.8819416972983","0.03739609570311817","0.03945552251973746","2.382622979679159","0.6697417404892132","34.01355518230366","71.79201037504812","2022-08-26"
"PAK.2.2_1","Makran","GADM2","3.6","PK","2022-08-26 00:00","6974.429548027149","6965.0","-9.429548027149394","0.0017276945912480456","0.001778011725942659","-0.13518232765774746","-0.011876917937880527","26.114871247960583","63.45987406471992","2022-08-26"
"PAK.4.1_1","Islamabad","GADM2","3.6","PK","2022-08-26 00:00","241225.6740228843","249320.0","8094.325977115688","0.059756040176417176","0.06364592728097972","3.35548546192193","0.5143894445340265","33.6692247086546","73.06666567556829","2022-08-26"
"PAK.8.4_1","Mirpur Khas","GADM2","3.6","PK","2022-08-26 00:00","40475.80939743995","38053.0","-2422.8093974399526","0.010026603106504219","0.009714096225024551","-5.985672866777856","-2.4204662177807843","25.222414194595153","69.82002142729421","2022-08-26"
"PAK.5.4_1","Hazara","GADM2","3.6","PK","2022-08-26 00:00","65052.60910024505","61262.0","-3790.6091002450485","0.016114728826941656","0.01563884484633154","-5.826900540450983","-1.8068820935201078","34.841214265020795","73.22436616623538","2022-08-26"
"PAK.2.3_1","Nasirabad","GADM2","3.6","PK","2022-08-26 00:00","6320.461538461538","2790.0","-3530.461538461538","0.001565694676388291","0.0007122258026389114","-55.84881782450504","-4.0","28.78299391530157","67.8281987215831","2022-08-26"
"PAK.2.5_1","Sibi","GADM2","3.6","PK","2022-08-26 00:00","6018.0","4076.0","-1942.0","0.0014907693853000214","0.0010405133948230118","-32.26449576341585","-4.0","29.488334147075516","68.57004866839137","2022-08-26"
"PAK.7.3_1","Faisalabad","GADM2","3.6","PK","2022-08-26 00:00","264341.8607896667","264978.0","636.139210333291","0.0654823451841933","0.06764307122998332","0.24064928722983617","0.11603111177279372","31.209905085174274","72.62371843417888","2022-08-26"
"PAK.5.7_1","Mardan","GADM2","3.6","PK","2022-08-26 00:00","53910.38461538462","53901.0","-9.384615384617064","0.013354594704945938","0.013759743006465939","-0.01740748350569907","-0.00509413711875569","34.30542471242756","72.36232932451856","2022-08-26"
"PAK.8.2_1","Karachi","GADM2","3.6","PK","2022-08-26 00:00","764593.3846153846","761607.0","-2986.3846153846243","0.1894038567609737","0.19442156160229873","-0.3905841679555195","-0.16686908568313435","25.078783448780808","67.18591128987336","2022-08-26"
"PAK.5.5_1","Kohat","GADM2","3.6","PK","2022-08-26 00:00","22126.76923076923","20079.0","-2047.7692307692305","0.005481208069928426","0.005125728276411005","-9.254295855190659","-2.2185531234352522","33.32403865221535","71.2456287788584","2022-08-26"
"PAK.8.6_1","Sukkur","GADM2","3.6","PK","2022-08-26 00:00","77211.30769230769","56642.0","-20569.307692307688","0.01912666229755273","0.014459460183897212","-26.639933848728777","-4.0","27.03982980235053","69.0210887094943","2022-08-26"
"PAK.2.6_1","Zhob","GADM2","3.6","PK","2022-08-26 00:00","9419.23076923077","2495.0","-6924.2307692307695","0.0023333168600606848","0.0006369187733276287","-73.50383381102864","-4.0","30.87994725044581","68.96663058059505","2022-08-26"
