"polygon_id","polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","density_baseline","density_crisis","percent_change","clipped_z_score","lat","lon","ds"
"PAK.4.1_1","Islamabad","GADM2","3.6","PK","2022-08-24 08:00","216195.86360695685","215512.0","-683.8636069568456","0.0603456823434746","0.06263041221594112","-0.31631523027091685","-0.05862359642791332","33.6692247086546","73.06666567556829","2022-08-24"
"PAK.5.7_1","Mardan","GADM2","3.6","PK","2022-08-24 08:00","41724.15061827753","37362.0","-4362.1506182775265","0.011646255840673003","0.010857852282991166","-10.454487410206506","-1.8913090053715906","34.30542471242756","72.36232932451856","2022-08-24"
"PAK.5.3_1","F.A.T.A.","GADM2","3.6","PK","2022-08-24 08:00","1655.076923076923","1245.0","-410.0769230769231","0.00046197343736229315","0.00036181216456089083","-24.761948999024575","-3.286818661400019","32.93234229426058","70.79861448797378","2022-08-24"
"PAK.7.7_1","Rawalpindi","GADM2","3.6","PK","2022-08-24 08:00","235024.06572178466","228631.0","-6393.06572178466","0.0656011052963658","0.06644295341021769","-2.7201633588106606","-1.0071523642588027","33.19520491602086","72.72306554874687","2022-08-24"
"PAK.7.1_1","Bahawalpur","GADM2","3.6","PK","2022-08-24 08:00","102203.46153846153","93788.0","-8415.461538461532","0.028527546834180326","0.0272559351725597","-8.233947336334852","-1.5795909184487236","28.848917939976854","71.63772667830045","2022-08-24"
"PAK.3.1_1","F.A.T.A.","GADM2","3.6","PK","2022-08-24 08:00","18829.411181696716","15247.0","-3582.411181696716","0.005255760433747611","0.004430963914104339","-19.024604121118944","-2.73430545009591","33.170013305044215","70.3861612705621","2022-08-24"
"PAK.8.6_1","Sukkur","GADM2","3.6","PK","2022-08-24 08:00","64079.75161313979","38356.0","-25723.751613139793","0.017886264200342714","0.01114672079027914","-40.14271207122534","-4.0","27.03982980235053","69.0210887094943","2022-08-24"
"PAK.8.2_1","Karachi","GADM2","3.6","PK","2022-08-24 08:00","757504.1538461539","767337.0","9832.846153846127","0.21143838868706077","0.2229974786487231","1.2980566671950509","0.4854959161688169","25.078783448780808","67.18591128987336","2022-08-24"
"PAK.7.4_1","Gujranwala","GADM2","3.6","PK","2022-08-24 08:00","323912.59620874864","311857.0","-12055.59620874864","0.0904121212670339","0.0906294427337074","-3.7218555657599866","-1.3429089752930934","32.33316289585532","74.07475121428519","2022-08-24"
"PAK.8.5_1","Rann of Kutch","GADM2","3.6","PK","2022-08-24 08:00","131.69230769230768","82.0","-49.69230769230768","3.67586226419523e-05","2.383019879035586e-05","-37.44927536231883","-3.100339695732429","27.43704665264957","68.8807568501547","2022-08-24"
"PAK.8.3_1","Larkana","GADM2","3.6","PK","2022-08-24 08:00","40096.45200017172","21991.0","-18105.452000171717","0.011191924374194544","0.006390852458520923","-45.15362223039554","-4.0","27.895334562554417","68.34847452964398","2022-08-24"
"PAK.5.6_1","Malakand","GADM2","3.6","PK","2022-08-24 08:00","60257.65734276086","52208.0","-8049.65734276086","0.016819421926494143","0.015172280712767059","-13.35850763645981","-4.0","35.69241137190094","72.24693033592979","2022-08-24"
