"polygon_id","polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","density_baseline","density_crisis","percent_change","clipped_z_score","lat","lon","ds"
"PAK.7.7_1","Rawalpindi","GADM2","3.6","PK","2022-08-18 08:00","233268.23076923078","228972.0","-4296.23076923078","0.06521372696745556","0.06682016756695236","-1.841747732893657","-0.5603442356879974","33.19520491602086","72.72306554874687","2022-08-18"
"PAK.8.3_1","Larkana","GADM2","3.6","PK","2022-08-18 08:00","40001.68644282368","24791.0","-15210.68644282368","0.011183087595416216","0.007234678363085076","-38.02416236360649","-4.0","27.895334562554417","68.34847452964398","2022-08-18"
"PAK.8.6_1","Sukkur","GADM2","3.6","PK","2022-08-18 08:00","63825.153846153844","44645.0","-19180.153846153844","0.017843304863475424","0.013028607781853626","-30.050618265962832","-4.0","27.03982980235053","69.0210887094943","2022-08-18"
"PAK.5.5_1","Kohat","GADM2","3.6","PK","2022-08-18 08:00","16691.153846153848","14569.0","-2122.1538461538476","0.0046662691533494935","0.004251624745745895","-12.71348123024176","-1.6088897678121565","33.32403865221535","71.2456287788584","2022-08-18"
"PAK.2.1_1","Kalat","GADM2","3.6","PK","2022-08-18 08:00","8270.199033882205","7300.0","-970.1990338822052","0.0023120615266965417","0.002130335688375663","-11.729847509507078","-1.1095689307628378","27.493773199641932","65.73513763364258","2022-08-18"
"PAK.7.8_1","Sargodha","GADM2","3.6","PK","2022-08-18 08:00","74860.0","70366.0","-4494.0","0.020928266076718022","0.02053468507510163","-6.003125793136613","-1.1007223767955583","32.10038677977812","71.88915810191632","2022-08-18"
"PAK.4.1_1","Islamabad","GADM2","3.6","PK","2022-08-18 08:00","213251.0714162849","215055.0","1803.928583715111","0.059617621743857964","0.06275881389912714","0.845913745050429","0.15020412661834612","33.6692247086546","73.06666567556829","2022-08-18"
"PAK.2.6_1","Zhob","GADM2","3.6","PK","2022-08-18 08:00","6268.568091469717","4188.0","-2080.568091469717","0.0017524747654061273","0.0012221706661530514","-33.18519012977158","-4.0","30.87994725044581","68.96663058059505","2022-08-18"
"PAK.5.7_1","Mardan","GADM2","3.6","PK","2022-08-18 08:00","42277.692307692305","37640.0","-4637.692307692305","0.011819380092506002","0.01098436100143287","-10.969337163837753","-2.0643897176202484","34.30542471242756","72.36232932451856","2022-08-18"
"PAK.7.1_1","Bahawalpur","GADM2","3.6","PK","2022-08-18 08:00","101944.15384615384","94558.0","-7386.153846153844","0.028500058464576334","0.02759455918101725","-7.24522311016406","-1.4343027331594562","28.848917939976854","71.63772667830045","2022-08-18"
