"polygon_id","polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","density_baseline","density_crisis","percent_change","clipped_z_score","lat","lon","ds"
"PAK.2.1_1","Kalat","GADM2","3.6","PK","2022-08-30 08:00","8332.42098037237","6029.0","-2303.4209803723697","0.0023058821599047223","0.0017399199215492069","-27.640761048764922","-2.3307788964005134","27.493773199641932","65.73513763364258","2022-08-30"
"PAK.2.2_1","Makran","GADM2","3.6","PK","2022-08-30 08:00","5961.160833822817","6275.0","313.83916617718296","0.0016496687399033102","0.0018109135026905413","5.263849381532964","0.302236406921086","26.114871247960583","63.45987406471992","2022-08-30"
"PAK.3.1_1","F.A.T.A.","GADM2","3.6","PK","2022-08-30 08:00","18724.674273010172","17241.0","-1483.6742730101723","0.0051817943977947615","0.0049756111075518125","-7.923208806150348","-0.845015311031755","33.170013305044215","70.3861612705621","2022-08-30"
"PAK.4.1_1","Islamabad","GADM2","3.6","PK","2022-08-30 08:00","217608.45562130178","214671.0","-2937.4556213017786","0.06022012772080967","0.061952288850371504","-1.3498749918357091","-0.13985143733074287","33.6692247086546","73.06666567556829","2022-08-30"
"PAK.8.6_1","Sukkur","GADM2","3.6","PK","2022-08-30 08:00","64822.325443786984","52683.0","-12139.325443786984","0.017938681225595797","0.015203881444182596","-18.72678601518812","-2.0891801991879864","27.03982980235053","69.0210887094943","2022-08-30"
"PAK.8.4_1","Mirpur Khas","GADM2","3.6","PK","2022-08-30 08:00","33108.37278106509","30886.0","-2222.372781065089","0.009162283845135405","0.00891344612654981","-6.712216494587421","-0.962120931568291","25.222414194595153","69.82002142729421","2022-08-30"
"PAK.8.1_1","Hyderabad","GADM2","3.6","PK","2022-08-30 08:00","113389.60894293057","114008.0","618.3910570694279","0.03137900461294167","0.03290177316569613","0.5453635559719622","0.08459182986778054","25.32310038372032","68.0513634220865","2022-08-30"
"PAK.5.8_1","Peshawar","GADM2","3.6","PK","2022-08-30 08:00","124952.76344988325","121737.0","-3215.7634498832485","0.03457894755300811","0.035132299135783016","-2.5735627011930973","-0.3270054260342278","34.01355518230366","71.79201037504812","2022-08-30"
"PAK.7.1_1","Bahawalpur","GADM2","3.6","PK","2022-08-30 08:00","104241.8957080328","98284.0","-5957.895708032796","0.02884750160775716","0.028363955808515882","-5.715397358799282","-0.8172677257367947","28.848917939976854","71.63772667830045","2022-08-30"
"PAK.5.7_1","Mardan","GADM2","3.6","PK","2022-08-30 08:00","41869.51553881105","38113.0","-3756.5155388110506","0.011586808822096189","0.010999099016421451","-8.97174417479771","-1.3165725376777726","34.30542471242756","72.36232932451856","2022-08-30"
"PAK.2.6_1","Zhob","GADM2","3.6","PK","2022-08-30 08:00","6188.032851194329","4394.0","-1794.032851194329","0.0017124524301022162","0.001268072339573265","-28.987289198959825","-3.793100607438251","30.87994725044581","68.96663058059505","2022-08-30"
"PAK.5.6_1","Malakand","GADM2","3.6","PK","2022-08-30 08:00","60228.375045954745","48952.0","-11276.375045954745","0.016667369047442364","0.014127145463539024","-18.722384280678522","-3.9052294257438604","35.69241137190094","72.24693033592979","2022-08-30"
"PAK.7.4_1","Gujranwala","GADM2","3.6","PK","2022-08-30 08:00","325961.86309176165","315078.0","-10883.863091761654","0.090205433292811","0.09092892503597297","-3.338988677583723","-0.7184058924512531","32.33316289585532","74.07475121428519","2022-08-30"
"PAK.7.7_1","Rawalpindi","GADM2","3.6","PK","2022-08-30 08:00","236504.43630700716","227378.0","-9126.436307007156","0.06544932879690857","0.065619424767294","-3.858869567446285","-0.6394064878528518","33.19520491602086","72.72306554874687","2022-08-30"
"PAK.7.3_1","Faisalabad","GADM2","3.6","PK","2022-08-30 08:00","232843.1479289941","226779.0","-6064.147928994091","0.06443611792182032","0.0654465582831328","-2.6043806481421017","-0.3771708082769444","31.209905085174274","72.62371843417888","2022-08-30"
"PAK.2.4_1","Quetta","GADM2","3.6","PK","2022-08-30 08:00","57805.86169941844","35733.0","-22072.86169941844","0.015996972013847033","0.010312250548468703","-38.18380906784376","-4.0","29.377445454266713","64.30346882797684","2022-08-30"
"PAK.7.8_1","Sargodha","GADM2","3.6","PK","2022-08-30 08:00","75031.76923076923","69326.0","-5705.769230769234","0.02076400346344322","0.020006914659366448","-7.604369783048642","-1.1248989535967535","32.10038677977812","71.88915810191632","2022-08-30"
"PAK.5.4_1","Hazara","GADM2","3.6","PK","2022-08-30 08:00","51983.307692307695","45714.0","-6269.307692307695","0.01438566079449018","0.01319268523697138","-12.060000355136761","-3.537891411050927","34.841214265020795","73.22436616623538","2022-08-30"
"PAK.7.2_1","Dera Ghazi Khan","GADM2","3.6","PK","2022-08-30 08:00","59919.80350763152","56122.0","-3797.803507631521","0.0165819761457935","0.01619634862119499","-6.338038352819872","-0.7362098624388531","30.022478285382874","70.54930191944253","2022-08-30"
"PAK.8.5_1","Rann of Kutch","GADM2","3.6","PK","2022-08-30 08:00","139.9123444059353","109.0","-30.9123444059353","3.871880449584218e-05","3.145650546506279e-05","-21.937286286916148","-1.5531624599016076","27.43704665264957","68.8807568501547","2022-08-30"
"PAK.8.3_1","Larkana","GADM2","3.6","PK","2022-08-30 08:00","40444.112190693915","32539.0","-7905.112190693915","0.011192348177484726","0.009390488360804385","-19.545284368163568","-2.020357040462529","27.895334562554417","68.34847452964398","2022-08-30"
"PAK.7.6_1","Multan","GADM2","3.6","PK","2022-08-30 08:00","189660.59809260207","185044.0","-4616.598092602071","0.0524859450343142","0.05340217979153283","-2.434123796820494","-0.43805162473472903","30.125238653918725","72.23541496058307","2022-08-30"
