"polygon_id","polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","density_baseline","density_crisis","percent_change","clipped_z_score","lat","lon","ds"
"PAK.8.3_1","Larkana","GADM2","3.6","PK","2022-08-19 08:00","40242.92307692308","22314.0","-17928.923076923078","0.011261688413967522","0.0065735594083148425","-44.55063449617811","-4.0","27.895334562554417","68.34847452964398","2022-08-19"
"PAK.8.6_1","Sukkur","GADM2","3.6","PK","2022-08-19 08:00","63866.846153846156","36539.0","-27327.846153846156","0.01787267092881386","0.010764151977252669","-42.78811295439381","-4.0","27.03982980235053","69.0210887094943","2022-08-19"
"PAK.5.1_1","Bannu","GADM2","3.6","PK","2022-08-19 08:00","11444.153846153846","9885.0","-1559.1538461538457","0.003202562958226012","0.00291205676934625","-13.622829951541462","-1.7032166913125486","32.68247021464708","70.79360871430961","2022-08-19"
"PAK.7.7_1","Rawalpindi","GADM2","3.6","PK","2022-08-19 08:00","233994.77063213408","225656.0","-8338.770632134081","0.06548172935449634","0.06647679133470889","-3.5636416032679086","-1.1569086961021042","33.19520491602086","72.72306554874687","2022-08-19"
"PAK.5.8_1","Peshawar","GADM2","3.6","PK","2022-08-19 08:00","122654.61538461539","115228.0","-7426.61538461539","0.03432399923723876","0.03394542007265854","-6.054851513587453","-1.442431271751215","34.01355518230366","71.79201037504812","2022-08-19"
"PAK.5.2_1","Dera Ismail Khan","GADM2","3.6","PK","2022-08-19 08:00","14423.153846153846","12315.0","-2108.1538461538457","0.004036214373683141","0.003627918979716648","-14.615442046993822","-2.3215456038522957","31.93734049108809","70.62908633221942","2022-08-19"
"PAK.4.1_1","Islamabad","GADM2","3.6","PK","2022-08-19 08:00","209205.4004788334","209204.0","-1.4004788334132172","0.058544604978333276","0.061630139036349306","-0.0006694244679932302","-0.00010158658128265696","33.6692247086546","73.06666567556829","2022-08-19"
"PAK.2.3_1","Nasirabad","GADM2","3.6","PK","2022-08-19 08:00","4595.615384615385","2948.0","-1647.6153846153848","0.0012860494361467505","0.0008684616445151993","-35.84409933730504","-3.818943801909649","28.78299391530157","67.8281987215831","2022-08-19"
"PAK.8.4_1","Mirpur Khas","GADM2","3.6","PK","2022-08-19 08:00","32334.53846153846","25090.0","-7244.538461538461","0.009048584678286165","0.007391350970449915","-22.404261089251644","-3.7438268221776196","25.222414194595153","69.82002142729421","2022-08-19"
"PAK.8.5_1","Rann of Kutch","GADM2","3.6","PK","2022-08-19 08:00","137.87338801059394","67.0","-70.87338801059394","3.858286172168562e-05","1.973776464807271e-05","-51.034535144478056","-4.0","27.43704665264957","68.8807568501547","2022-08-19"
