"polygon_id","polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","density_baseline","density_crisis","percent_change","clipped_z_score","lat","lon","ds"
"PAK.4.1_1","Islamabad","GADM2","3.6","PK","2022-09-01 08:00","213251.0714162849","212927.0","-324.071416284889","0.059617621743857964","0.0613419183843971","-0.1519663626864735","-0.02698380882950165","33.6692247086546","73.06666567556829","2022-09-01"
"PAK.8.6_1","Sukkur","GADM2","3.6","PK","2022-09-01 08:00","63825.153846153844","54614.0","-9211.153846153844","0.017843304863475424","0.015733690563646055","-14.431629185045916","-2.6073706749521524","27.03982980235053","69.0210887094943","2022-09-01"
"PAK.5.3_1","F.A.T.A.","GADM2","3.6","PK","2022-09-01 08:00","1600.4615384615386","1367.0","-233.46153846153857","0.000447433675159986","0.0003938176108782392","-14.578029684422889","-1.494086324172126","32.93234229426058","70.79861448797378","2022-09-01"
"PAK.5.7_1","Mardan","GADM2","3.6","PK","2022-09-01 08:00","42277.692307692305","38611.0","-3666.692307692305","0.011819380092506002","0.011123402906817625","-8.672671995167592","-1.6321656107116331","34.30542471242756","72.36232932451856","2022-09-01"
"PAK.2.3_1","Nasirabad","GADM2","3.6","PK","2022-09-01 08:00","4673.692307692308","2435.0","-2238.6923076923076","0.0013066026740060765","0.000701496622156922","-47.88961840351483","-4.0","28.78299391530157","67.8281987215831","2022-09-01"
"PAK.2.4_1","Quetta","GADM2","3.6","PK","2022-09-01 08:00","58442.8705991839","39209.0","-19233.8705991839","0.016338604677891014","0.011295680106016738","-32.90998765480889","-4.0","29.377445454266713","64.30346882797684","2022-09-01"
"PAK.5.2_1","Dera Ismail Khan","GADM2","3.6","PK","2022-09-01 08:00","14448.307692307691","13099.0","-1349.3076923076915","0.004039246964238673","0.003773677311553808","-9.338216896204763","-0.9718285019792862","31.93734049108809","70.62908633221942","2022-09-01"
"PAK.5.5_1","Kohat","GADM2","3.6","PK","2022-09-01 08:00","16691.153846153848","14912.0","-1779.1538461538476","0.0046662691533494935","0.004295982599426703","-10.65862358178417","-1.3488477395870442","33.32403865221535","71.2456287788584","2022-09-01"
"PAK.8.4_1","Mirpur Khas","GADM2","3.6","PK","2022-09-01 08:00","32947.92307692308","31037.0","-1910.923076923078","0.009211099396594764","0.008941417109603446","-5.799652609166639","-1.5083315480032238","25.222414194595153","69.82002142729421","2022-09-01"
"PAK.7.7_1","Rawalpindi","GADM2","3.6","PK","2022-09-01 08:00","233268.23076923078","225301.0","-7967.23076923078","0.06521372696745556","0.06490673119859412","-3.415465787304209","-1.0391415349259383","33.19520491602086","72.72306554874687","2022-09-01"
"PAK.3.1_1","F.A.T.A.","GADM2","3.6","PK","2022-09-01 08:00","18626.680851773424","17348.0","-1278.6808517734244","0.005207375540903325","0.004997767310545497","-6.8644124942246325","-0.8685344971574036","33.170013305044215","70.3861612705621","2022-09-01"
"PAK.5.6_1","Malakand","GADM2","3.6","PK","2022-09-01 08:00","60561.69589934034","50385.0","-10176.695899340339","0.016930954927046184","0.014515362343891794","-16.80357148607578","-4.0","35.69241137190094","72.24693033592979","2022-09-01"
"PAK.2.5_1","Sibi","GADM2","3.6","PK","2022-09-01 08:00","4779.615384615385","4241.0","-538.6153846153848","0.0013362151017045913","0.0012217852872967172","-11.26665379416876","-1.3195713686239863","29.488334147075516","68.57004866839137","2022-09-01"
"PAK.7.2_1","Dera Ghazi Khan","GADM2","3.6","PK","2022-09-01 08:00","58539.757881596386","56847.0","-1692.7578815963861","0.016365691010054768","0.016376993215504947","-2.891588600578304","-0.4393659756289288","30.022478285382874","70.54930191944253","2022-09-01"
"PAK.2.2_1","Makran","GADM2","3.6","PK","2022-09-01 08:00","6222.153846153846","6238.0","15.846153846154266","0.0017394989482044094","0.0017970989441539547","0.25463220479351983","0.03046377131358518","26.114871247960583","63.45987406471992","2022-09-01"
"PAK.8.3_1","Larkana","GADM2","3.6","PK","2022-09-01 08:00","40001.68644282368","33103.0","-6898.68644282368","0.011183087595416216","0.009536608904829812","-17.24555787692923","-3.1305509796552933","27.895334562554417","68.34847452964398","2022-09-01"
"PAK.8.1_1","Hyderabad","GADM2","3.6","PK","2022-09-01 08:00","112405.05433504927","113704.0","1298.9456649507338","0.031424564326634485","0.03275686732062861","1.1555833648238913","0.26763760596377584","25.32310038372032","68.0513634220865","2022-09-01"
"PAK.7.5_1","Lahore","GADM2","3.6","PK","2022-09-01 08:00","710682.6022551059","709674.0","-1008.6022551058559","0.19868226818179557","0.2044492459271423","-0.14192001221153963","-0.04787194923508565","31.212249025737595","73.94344561103003","2022-09-01"
"PAK.5.4_1","Hazara","GADM2","3.6","PK","2022-09-01 08:00","52024.07692307692","46119.0","-5905.076923076922","0.01454413203635853","0.01328637483254829","-11.3504434252121","-3.6237351445475623","34.841214265020795","73.22436616623538","2022-09-01"
"PAK.7.1_1","Bahawalpur","GADM2","3.6","PK","2022-09-01 08:00","101944.15384615384","99049.0","-2895.153846153844","0.028500058464576334","0.028534923584402863","-2.839913165978386","-0.562204248780696","28.848917939976854","71.63772667830045","2022-09-01"
"PAK.8.5_1","Rann of Kutch","GADM2","3.6","PK","2022-09-01 08:00","134.6153846153846","104.0","-30.615384615384613","3.763380426463402e-05","2.9961252034628292e-05","-22.57515598411798","-1.8063622776951072","27.43704665264957","68.8807568501547","2022-09-01"
