"polygon_id","polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","density_baseline","density_crisis","percent_change","clipped_z_score","lat","lon","ds"
"PAK.8.4_1","Mirpur Khas","GADM2","3.6","PK","2022-08-30 00:00","40570.7534610173","40089.0","-481.75346101730247","0.0100931055500033","0.009885379506695175","-1.187410993907836","-0.19593977579851152","25.222414194595153","69.82002142729421","2022-08-30"
"PAK.2.1_1","Kalat","GADM2","3.6","PK","2022-08-30 00:00","10916.083075530947","8860.0","-2056.083075530947","0.0027156798746615102","0.0021847504908907496","-18.83363038740044","-1.8925092510124164","27.493773199641932","65.73513763364258","2022-08-30"
"PAK.2.6_1","Zhob","GADM2","3.6","PK","2022-08-30 00:00","9297.47096373402","6086.0","-3211.47096373402","0.0023130050043370662","0.001500721386857912","-34.53762426381099","-4.0","30.87994725044581","68.96663058059505","2022-08-30"
"PAK.5.5_1","Kohat","GADM2","3.6","PK","2022-08-30 00:00","22561.589310093204","21974.0","-587.5893100932044","0.005612824087711358","0.005418477120410082","-2.6042636419852343","-0.28781050321907425","33.32403865221535","71.2456287788584","2022-08-30"
"PAK.7.8_1","Sargodha","GADM2","3.6","PK","2022-08-30 00:00","94609.81087846198","93556.0","-1053.8108784619835","0.023536827044134054","0.023069584303134872","-1.1138376985434781","-0.20756577409148128","32.10038677977812","71.88915810191632","2022-08-30"
"PAK.7.3_1","Faisalabad","GADM2","3.6","PK","2022-08-30 00:00","261432.1108412408","270018.0","8585.889158759208","0.06503852316709333","0.06658261377532036","3.28416287100417","0.5000640953495114","31.209905085174274","72.62371843417888","2022-08-30"
"PAK.2.4_1","Quetta","GADM2","3.6","PK","2022-08-30 00:00","64477.77328890486","38367.0","-26110.773288904857","0.01604064297350079","0.009460758700226342","-40.495145855074526","-4.0","29.377445454266713","64.30346882797684","2022-08-30"
"PAK.5.8_1","Peshawar","GADM2","3.6","PK","2022-08-30 00:00","150823.5038688087","157021.0","6197.496131191292","0.03752154973981217","0.038719154269769344","4.1090777507758585","0.5327899854583816","34.01355518230366","71.79201037504812","2022-08-30"
"PAK.7.1_1","Bahawalpur","GADM2","3.6","PK","2022-08-30 00:00","129471.37729449841","133590.0","4118.622705501592","0.03220961321295871","0.0329414015889498","3.181082167150878","0.4165993877991466","28.848917939976854","71.63772667830045","2022-08-30"
"PAK.8.1_1","Hyderabad","GADM2","3.6","PK","2022-08-30 00:00","122056.39846600112","127020.0","4963.601533998881","0.03036493058859055","0.03132133265834571","4.0666125907816095","0.720540800713522","25.32310038372032","68.0513634220865","2022-08-30"
"PAK.5.7_1","Mardan","GADM2","3.6","PK","2022-08-30 00:00","54460.2117542744","54690.0","229.78824572559824","0.013548495372154693","0.013485779271649559","0.4219301009356687","0.09306148028127482","34.30542471242756","72.36232932451856","2022-08-30"
"PAK.7.2_1","Dera Ghazi Khan","GADM2","3.6","PK","2022-08-30 00:00","81777.91684841437","83788.0","2010.0831515856262","0.020344535804678224","0.020660933874802948","2.457947878316268","0.2765058191360103","30.022478285382874","70.54930191944253","2022-08-30"
"PAK.5.6_1","Malakand","GADM2","3.6","PK","2022-08-30 00:00","78808.92307692308","67839.0","-10969.923076923078","0.019605915864041493","0.016728136405365412","-13.919469336641521","-4.0","35.69241137190094","72.24693033592979","2022-08-30"
"PAK.7.4_1","Gujranwala","GADM2","3.6","PK","2022-08-30 00:00","362065.98678625247","369089.0","7023.01321374753","0.09007400427529831","0.09101211895399275","1.9396999643863115","0.38429792355601206","32.33316289585532","74.07475121428519","2022-08-30"
"PAK.7.7_1","Rawalpindi","GADM2","3.6","PK","2022-08-30 00:00","259765.08495584212","263960.0","4194.915044157882","0.06462380402138942","0.06508879679181967","1.614881729025935","0.3705101814056499","33.19520491602086","72.72306554874687","2022-08-30"
"PAK.2.2_1","Makran","GADM2","3.6","PK","2022-08-30 00:00","6915.271258175202","7482.0","566.7287418247979","0.0017203664403898972","0.0018449552113820075","8.194136994770277","0.49027975042719807","26.114871247960583","63.45987406471992","2022-08-30"
"PAK.3.1_1","F.A.T.A.","GADM2","3.6","PK","2022-08-30 00:00","28607.44887704274","29245.0","637.5511229572585","0.007116900141126334","0.007211402720778777","2.2285413854397067","0.286770423032438","33.170013305044215","70.3861612705621","2022-08-30"
"PAK.4.1_1","Islamabad","GADM2","3.6","PK","2022-08-30 00:00","241254.71505416965","255823.0","14568.284945830354","0.060018833660986856","0.06308232785904562","6.038524286381902","0.6924403357009177","33.6692247086546","73.06666567556829","2022-08-30"
"PAK.8.6_1","Sukkur","GADM2","3.6","PK","2022-08-30 00:00","77732.37519347228","65762.0","-11970.375193472282","0.019338094576774992","0.016215977627760437","-15.399273688655555","-2.2712683630546966","27.03982980235053","69.0210887094943","2022-08-30"
"PAK.5.4_1","Hazara","GADM2","3.6","PK","2022-08-30 00:00","64644.32819319424","62015.0","-2629.32819319424","0.016082078147498208","0.015292020507064314","-4.067313550232778","-1.628175984647683","34.841214265020795","73.22436616623538","2022-08-30"
"PAK.8.5_1","Rann of Kutch","GADM2","3.6","PK","2022-08-30 00:00","203.5856592538148","194.0","-9.58565925381481","5.064760626864225e-05","4.783765183214508e-05","-4.685401356466813","-0.2832749655164564","27.43704665264957","68.8807568501547","2022-08-30"
"PAK.8.3_1","Larkana","GADM2","3.6","PK","2022-08-30 00:00","47796.60478415161","40363.0","-7433.604784151612","0.011890737436803286","0.009952944025262226","-15.552253753552925","-1.9177830911132385","27.895334562554417","68.34847452964398","2022-08-30"
"PAK.7.6_1","Multan","GADM2","3.6","PK","2022-08-30 00:00","224688.44045214367","235982.0","11293.559547856334","0.055897511184458355","0.058189818322954945","5.026297419731986","0.7654421991720752","30.125238653918725","72.23541496058307","2022-08-30"
"PAK.2.5_1","Sibi","GADM2","3.6","PK","2022-08-30 00:00","5962.923076923077","4929.0","-1033.9230769230771","0.0014834432902451193","0.001215421576704346","-17.33629128993564","-4.0","29.488334147075516","68.57004866839137","2022-08-30"
"PAK.8.2_1","Karachi","GADM2","3.6","PK","2022-08-30 00:00","760137.1171452358","773621.0","13483.882854764233","0.18910529140638027","0.19076397962905106","1.7738727411018562","0.7622235677192231","25.078783448780808","67.18591128987336","2022-08-30"
"PAK.5.3_1","F.A.T.A.","GADM2","3.6","PK","2022-08-30 00:00","2167.9591905042284","2052.0","-115.95919050422845","0.0005393402653683479","0.0005059941317503181","-5.346305777070469","-1.224435364960993","32.93234229426058","70.79861448797378","2022-08-30"
"PAK.5.2_1","Dera Ismail Khan","GADM2","3.6","PK","2022-08-30 00:00","19512.981597616923","18648.0","-864.981597616923","0.0048543979605717","0.004598332635906399","-4.432624850494662","-0.33678707330854324","31.93734049108809","70.62908633221942","2022-08-30"
"PAK.7.5_1","Lahore","GADM2","3.6","PK","2022-08-30 00:00","772624.7353258806","802661.0","30036.26467411942","0.19221193443401083","0.19792483225382165","3.887556846841327","0.9031857867542356","31.212249025737595","73.94344561103003","2022-08-30"
"PAK.2.3_1","Nasirabad","GADM2","3.6","PK","2022-08-30 00:00","6455.921748297297","3358.0","-3097.921748297297","0.0016060904486463678","0.0008280352311976452","-47.978307141699915","-4.0","28.78299391530157","67.8281987215831","2022-08-30"
"PAK.5.1_1","Bannu","GADM2","3.6","PK","2022-08-30 00:00","17850.76966631953","17301.0","-549.7696663195311","0.004440876420105867","0.004266181517257433","-3.079636790053186","-0.5104665075716476","32.68247021464708","70.79360871430961","2022-08-30"
